,URL,Title,Exp,Company,Skills,Salary
91,https://www.naukri.com/job-listings-hr-data-analyst-specialist-lead-olam-information-services-pvt-ltd-chennai-5-to-10-years-130622500688,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-hr-data-analyst-specialist-lead-olam-information-services-pvt-ltd-chennai-5-to-10-years-130622500688"" target=""_blank"" title=""HR Data Analyst - Specialist/Lead"">HR Data Analyst - Specialist/Lead</a>",5-10 Yrs,Olam International,"['Supply chain', 'Business process', 'IT services', 'Automation', 'Process improvement', 'Analytical', 'Data collection', 'Outsourcing']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1500000, 3000000], ['Not disclosed'], [1600000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
92,https://www.naukri.com/job-listings-hr-data-analyst-specialist-lead-olam-information-services-pvt-ltd-chennai-chennai-7-to-7-years-100622903155,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-hr-data-analyst-specialist-lead-olam-information-services-pvt-ltd-chennai-chennai-7-to-7-years-100622903155"" target=""_blank"" title=""HR Data Analyst - Specialist/lead"">HR Data Analyst - Specialist/lead</a>",7-7 Yrs,Olam International,"['HR Analyst', 'Data Validation', 'MS Excel', 'Power BI', 'Data', 'Tableau', 'MIS Reporting', 'Macros']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1500000, 3000000], ['Not disclosed'], [1600000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
93,https://www.naukri.com/job-listings-opprotunity-for-data-analyst-hexaware-technologies-limited-pune-chennai-mumbai-all-areas-1-to-6-years-090622004472,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-opprotunity-for-data-analyst-hexaware-technologies-limited-pune-chennai-mumbai-all-areas-1-to-6-years-090622004472"" target=""_blank"" title=""Opprotunity For Data Analyst"">Opprotunity For Data Analyst</a>",1-6 Yrs,Hexaware Technologies,"['communication', 'data analysis', 'Oracle', 'Entity Security Master data', 'ETL', 'Jira', 'SQL', 'Power BI']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1500000, 3000000], ['Not disclosed'], [1600000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
94,https://www.naukri.com/job-listings-senior-data-analyst-itbridge-consultants-private-limited-chennai-4-to-8-years-100622002051,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-data-analyst-itbridge-consultants-private-limited-chennai-4-to-8-years-100622002051"" target=""_blank"" title=""Senior Data Analyst"">Senior Data Analyst</a>","15,00,000 - 30,00,000 PA.",ITBRIDGE CONSULTANTS PRIVATE LIMITED ,"['Power Bi', 'Data Wrangling', 'Python', 'pandas', 'PostgreSQL', 'Rest API', 'MySQL', 'AWS']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1500000, 3000000], ['Not disclosed'], [1600000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
95,https://www.naukri.com/job-listings-270122500996,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-270122500996"" target=""_blank"" title=""Senior Data Analyst"">Senior Data Analyst</a>",2-5 Yrs,Poshmark,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1500000, 3000000], ['Not disclosed'], [1600000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
96,https://www.naukri.com/job-listings-senior-data-analyst-accumed-practice-management-dmcc-chennai-4-to-6-years-120522002874,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-data-analyst-accumed-practice-management-dmcc-chennai-4-to-6-years-120522002874"" target=""_blank"" title=""Senior Data Analyst"">Senior Data Analyst</a>",4-6 Yrs,Accumed Practice Management DMCC,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1500000, 3000000], ['Not disclosed'], [1600000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
97,https://www.naukri.com/job-listings-senior-data-analyst-xome-chennai-2-to-4-years-160221500226,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-data-analyst-xome-chennai-2-to-4-years-160221500226"" target=""_blank"" title=""Senior Data Analyst"">Senior Data Analyst</a>",2-4 Yrs,Xome,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1500000, 3000000], ['Not disclosed'], [1600000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
98,https://www.naukri.com/job-listings-senior-data-analyst-sride-carpool-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-3-to-8-years-130622501501,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-data-analyst-sride-carpool-kolkata-mumbai-new-delhi-hyderabad-secunderabad-pune-chennai-3-to-8-years-130622501501"" target=""_blank"" title=""Senior Data Analyst"">Senior Data Analyst</a>",3-8 Yrs,sRide,"['Data analysis', 'Product engineering', 'HTML', 'Data Analyst', 'Business intelligence', 'Operations', 'SQL', 'Data extraction']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1500000, 3000000], ['Not disclosed'], [1600000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
99,https://www.naukri.com/job-listings-senior-data-analyst-mr-cooper-chennai-2-to-6-years-070622501257,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-data-analyst-mr-cooper-chennai-2-to-6-years-070622501257"" target=""_blank"" title=""Senior Data Analyst"">Senior Data Analyst</a>",2-6 Yrs,Mr. Cooper,"['Performance tuning', 'Diversity and Inclusion', 'SSRS', 'Senior Data Analyst', 'power bi', 'SSIS', 'Business intelligence', 'Information technology']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1200000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [1500000, 3000000], ['Not disclosed'], [1600000, 2000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
100,https://www.naukri.com/job-listings-data-analyst-corporte-sustainability-benteler-chennai-3-to-6-years-290622003820,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-corporte-sustainability-benteler-chennai-3-to-6-years-290622003820"" target=""_blank"" title=""DATA ANALYST- CORPORTE SUSTAINABILITY"">DATA ANALYST- CORPORTE SUSTAINABILITY</a>",3-6 Yrs,BENTELER,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
101,https://www.naukri.com/job-listings-data-analyst-data-science-and-analytics-transunion-software-services-pvt-ltd-chennai-4-to-7-years-240522501446,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-data-science-and-analytics-transunion-software-services-pvt-ltd-chennai-4-to-7-years-240522501446"" target=""_blank"" title=""Data Analyst, Data Science and Analytics"">Data Analyst, Data Science and Analytics</a>",4-7 Yrs,TransUnion,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
102,https://www.naukri.com/job-listings-data-analyst-seven-consultancy-hr-solution-chennai-3-to-8-years-280322501502,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-seven-consultancy-hr-solution-chennai-3-to-8-years-280322501502"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",3-8 Yrs,Seven Consultancy (HR Solution),[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
103,https://www.naukri.com/job-listings-clinical-data-analyst-manipal-acunova-ltd-chennai-bangalore-bengaluru-3-to-8-years-060921502580,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-clinical-data-analyst-manipal-acunova-ltd-chennai-bangalore-bengaluru-3-to-8-years-060921502580"" target=""_blank"" title=""Clinical Data Analyst"">Clinical Data Analyst</a>",3-8 Yrs,Manipal Acunova Ltd.,"['Life Sciences', 'Biostatistician', 'Clinical Research', 'Sas Macros', 'Efficacy', 'Data Analyst', 'Clinical Development']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
104,https://www.naukri.com/job-listings-data-analyst-netlink-bhopal-pune-chennai-2-to-5-years-010921501040,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-netlink-bhopal-pune-chennai-2-to-5-years-010921501040"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",2-5 Yrs,Netlink,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
105,https://www.naukri.com/job-listings-data-analyst-feathersoft-info-solutions-private-limited-kochi-cochin-chennai-1-to-4-years-240122500273,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-feathersoft-info-solutions-private-limited-kochi-cochin-chennai-1-to-4-years-240122500273"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",1-4 Yrs,Feathersoft Info Solutions Private Limited,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
106,https://www.naukri.com/job-listings-master-data-management-data-analyst-hoffmann-la-roche-chennai-2-to-5-years-030522501537,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-master-data-management-data-analyst-hoffmann-la-roche-chennai-2-to-5-years-030522501537"" target=""_blank"" title=""Master Data Management - Data Analyst"">Master Data Management - Data Analyst</a>",2-5 Yrs,Hoffmann-La Roche,"['Computer science', 'Data analysis', 'Change management', 'Coding', 'Pharma', 'Analytical', 'Social media', 'Informatica']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
107,https://www.naukri.com/job-listings-data-analyst-tableau-alteryx-dotsolved-india-pvt-ltd-chennai-7-to-12-years-310821010011,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-tableau-alteryx-dotsolved-india-pvt-ltd-chennai-7-to-12-years-310821010011"" target=""_blank"" title=""Data Analyst - Tableau, Alteryx"">Data Analyst - Tableau, Alteryx</a>",7-12 Yrs,"dotSolved India Pvt., Ltd.","['Alteryx', 'Alteryx Tableau', 'SOX', 'controls', 'NetSuite', 'data reconciliation', 'Power BI', 'SQL']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
108,https://www.naukri.com/job-listings-data-analyst-tableau-power-b-i-consultant-anicalls-chennai-5-to-8-years-310322503594,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-tableau-power-b-i-consultant-anicalls-chennai-5-to-8-years-310322503594"" target=""_blank"" title=""Data Analyst (tableau/power B.I) consultant"">Data Analyst (tableau/power B.I) consultant</a>",5-8 Yrs,Anicalls,"['Microsoft Office Suite', 'ETL', 'Alteryx', 'PowerBI', 'Tableau', 'Cognos', 'SAS', 'Data management']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
109,https://www.naukri.com/job-listings-230522501150,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-230522501150"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",1-3 Yrs,Oportun Inc,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
110,https://www.naukri.com/job-listings-data-analyst-zuora-chennai-2-to-7-years-180622500263,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-zuora-chennai-2-to-7-years-180622500263"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",2-7 Yrs,Zuora,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
111,https://www.naukri.com/job-listings-data-analyst-ikomet-technology-solutions-pvt-ltd-chennai-3-to-5-years-110221500072,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-ikomet-technology-solutions-pvt-ltd-chennai-3-to-5-years-110221500072"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",3-5 Yrs,ikomet Technology Solutions Pvt. Ltd.,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
112,https://www.naukri.com/job-listings-data-analyst-diverse-lynx-chennai-1-to-5-years-050221501036,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-diverse-lynx-chennai-1-to-5-years-050221501036"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",1-5 Yrs,Diverse Lynx,"['Master data management', 'Data integration', 'Data warehousing', 'SQL queries', 'Data Analyst', 'Investment banking', 'big data', 'Analytics']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
113,https://www.naukri.com/job-listings-data-strategy-data-analyst-hoffmann-la-roche-chennai-2-to-4-years-030622500733,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-strategy-data-analyst-hoffmann-la-roche-chennai-2-to-4-years-030622500733"" target=""_blank"" title=""Data Strategy - Data Analyst"">Data Strategy - Data Analyst</a>",2-4 Yrs,Hoffmann-La Roche,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
114,https://www.naukri.com/job-listings-senior-data-analyst-idyllic-services-pvt-ltd-pune-chennai-gurgaon-gurugram-bangalore-bengaluru-7-to-12-years-120522606734,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-data-analyst-idyllic-services-pvt-ltd-pune-chennai-gurgaon-gurugram-bangalore-bengaluru-7-to-12-years-120522606734"" target=""_blank"" title=""Senior Data Analyst"">Senior Data Analyst</a>",7-12 Yrs,Idyllic Services Pvt Ltd,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
115,https://www.naukri.com/job-listings-senior-analyst-data-management-quantitative-analysis-bny-mellon-international-operations-india-chennai-2-to-3-years-030622500508,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-senior-analyst-data-management-quantitative-analysis-bny-mellon-international-operations-india-chennai-2-to-3-years-030622500508"" target=""_blank"" title=""Senior Analyst, Data Management &amp; Quantitative Analysis"">Senior Analyst, Data Management &amp; Quantitative Analysis</a>",2-3 Yrs,BNY Mellon,"['Analyst', 'Data management', 'Analytical', 'Finance', 'Manager Technology', 'Representative', 'SQL', 'Quantitative analysis']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
116,https://www.naukri.com/job-listings-ibm-cloud-pak-data-analyst-trh-consultancy-services-mumbai-hyderabad-secunderabad-new-delhi-pune-chennai-bangalore-bengaluru-5-to-10-years-280622913516,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-ibm-cloud-pak-data-analyst-trh-consultancy-services-mumbai-hyderabad-secunderabad-new-delhi-pune-chennai-bangalore-bengaluru-5-to-10-years-280622913516"" target=""_blank"" title=""IBM Cloud Pak Data Analyst"">IBM Cloud Pak Data Analyst</a>",5-10 Yrs,TRH Consultancy Services,"['IBM Cloud Pak', 'Netezza', 'ETL tools', 'BI', 'Informatica', 'SSIS', 'verbal communication', 'Talend']","[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
117,https://www.naukri.com/job-listings-data-analyst-bdo-india-llp-chennai-3-to-7-years-310522002409,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-bdo-india-llp-chennai-3-to-7-years-310522002409"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",3-7 Yrs,BDO India LLP     ,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
118,https://www.naukri.com/job-listings-hr-data-analyst-olam-group-chennai-5-to-10-years-160622500779,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-hr-data-analyst-olam-group-chennai-5-to-10-years-160622500779"" target=""_blank"" title=""HR Data Analyst"">HR Data Analyst</a>",5-10 Yrs,olam group,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
119,https://www.naukri.com/job-listings-junior-data-analyst-checktronix-india-pvt-ltd-chennai-2-to-4-years-050522500044,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-junior-data-analyst-checktronix-india-pvt-ltd-chennai-2-to-4-years-050522500044"" target=""_blank"" title=""Junior Data Analyst"">Junior Data Analyst</a>",2-4 Yrs,Checktronix India Pvt. Ltd.,[],"[['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [600000, 1300000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], [300000, 600000], ['Not disclosed'], ['Not disclosed']]"
120,https://www.naukri.com/job-listings-data-analyst-adecco-india-private-limited-pune-chennai-7-to-10-years-030622009259,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-adecco-india-private-limited-pune-chennai-7-to-10-years-030622009259"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>","12,00,000 - 16,00,000 PA.",Adecco India Private Limited  ,"['Sql queries', 'Store Procedure', 'Big data tools', 'Data Visualization', 'Data Analytics', 'IT Skills', 'Big Data']","[[1200000, 1600000], [500000, 1000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
121,https://www.naukri.com/job-listings-data-analyst-iris-kpo-resourcing-india-pvt-ltd-chennai-3-to-5-years-190622001145,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-iris-kpo-resourcing-india-pvt-ltd-chennai-3-to-5-years-190622001145"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",3-5 Yrs,IRIS KPO RESOURCING INDIA PVT LTD,"['data analyst', 'SQL', 'Xactly', 'Salesforce']","[[1200000, 1600000], [500000, 1000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
122,https://www.naukri.com/job-listings-data-analyst-bigtapp-analytics-pte-ltd-chennai-5-to-10-years-250322500312,"<a class=""title fw500 ellipsis"" href=""https://www.naukri.com/job-listings-data-analyst-bigtapp-analytics-pte-ltd-chennai-5-to-10-years-250322500312"" target=""_blank"" title=""Data Analyst"">Data Analyst</a>",5-10 Yrs,BigTapp Analytics Pte Ltd,"['IT Skills', 'Python', 'Data Science', 'Cloud', 'Computer science', 'Marketing analytics', 'Business analytics', 'Analytical']","[[1200000, 1600000], [500000, 1000000], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed'], ['Not disclosed']]"
